creature_key,onset_cycle,batch_index,batch_size,loss
181,1699,2,16,0.46598342
181,1699,3,16,2.2738357
181,1699,4,16,0.35364658
181,1699,5,16,2.4222038
181,1699,6,16,0.26761118
181,1699,7,16,2.513189
181,1716,0,16,0.6169175
181,1716,1,16,2.1412706
181,1716,2,16,0.46598268
181,1716,3,16,2.2738068
181,1716,4,16,0.3536405
181,1716,5,16,2.4221454
181,1716,6,16,0.26760995
181,1716,7,16,2.5130918
181,1729,0,16,0.61691666
181,1729,1,16,2.1412349
181,1729,2,16,0.46598735
181,1729,3,16,2.2737281
181,1729,4,16,0.35364744
181,1729,5,16,2.422149
